Herb Name,Parts Used in Treatment,Disease,Symptoms/Condition,Therapeutic Uses,Formulation,Dosage (mg),Administration Guidelines,Pharmacological Property,Side Effects,Prakriti,Dosha
6,1,3,Joint Pain,1,2,121,2,4,5,3,2
1,5,0,Stress,2,1,359,3,7,3,1,2
2,3,5,Fatigue,5,7,622,6,4,6,4,0
2,2,5,Joint Pain,7,3,351,0,4,2,2,2
9,1,1,High Blood Pressure,4,3,328,3,0,0,4,0
0,4,8,Joint Pain,0,3,600,4,4,4,2,0
5,4,8,Fever,2,1,858,0,4,3,3,1
7,0,0,Joint Pain,3,1,519,2,8,2,1,0
2,5,4,Stress,5,1,749,4,2,5,6,0
9,2,8,Fatigue,4,0,575,1,0,4,6,0
9,1,7,Headache,7,7,660,4,1,5,4,0
6,5,8,Cough,5,0,817,6,6,1,3,0
5,5,1,Fever,3,1,713,5,1,2,5,0
7,4,3,Fatigue,6,4,468,3,8,5,3,0
5,5,1,Skin Rashes,3,3,315,4,5,3,2,2
0,5,3,Inflammation,8,3,284,6,0,4,2,0
7,3,0,Fever,3,0,277,5,0,1,2,2
3,3,8,Cough,3,7,735,2,3,0,3,0
5,3,2,Anxiety,6,7,556,6,2,4,4,0
1,3,7,Headache,4,4,471,5,0,4,5,1
9,1,4,Stress,0,5,504,5,7,1,1,0
2,3,5,Headache,3,3,359,6,8,3,3,0
9,5,5,High Blood Pressure,4,4,948,3,1,0,2,1
8,4,2,Fever,4,3,962,5,8,4,4,2
2,0,0,Skin Rashes,0,6,684,4,5,2,5,2
0,0,7,Anxiety,3,4,523,2,2,0,5,0
9,5,5,Joint Pain,0,0,515,4,4,1,3,0
1,2,0,High Blood Pressure,6,1,636,5,9,6,6,1
3,3,3,Anxiety,8,5,967,2,0,6,3,1
2,0,7,High Blood Pressure,8,6,981,3,4,1,0,2
4,3,3,Indigestion,4,7,771,5,4,6,1,1
0,4,8,Fatigue,7,4,410,4,8,5,6,2
8,5,0,High Blood Pressure,5,4,769,1,0,2,5,2
4,5,4,Joint Pain,4,5,819,4,2,0,4,2
2,0,3,Fatigue,0,7,326,5,1,1,6,2
4,0,5,Joint Pain,3,2,717,5,0,3,4,0
2,4,7,Anxiety,7,5,354,6,0,5,0,1
8,5,7,Indigestion,0,2,544,1,1,5,0,0
1,4,7,High Blood Pressure,0,3,180,0,9,2,4,2
7,2,8,Breathing Difficulty,5,3,937,2,6,6,5,1
3,1,6,Inflammation,1,6,107,3,1,5,3,0
6,0,4,High Blood Pressure,6,2,328,4,4,1,3,0
5,2,5,Stress,1,5,642,6,7,5,5,2
2,4,4,High Blood Pressure,0,4,610,3,7,5,5,1
6,5,5,Inflammation,3,3,361,6,7,3,2,2
2,3,0,High Blood Pressure,8,3,815,4,1,2,2,2
2,4,2,Indigestion,2,7,579,6,6,6,6,1
6,1,8,Stress,0,6,976,0,3,3,3,0
0,0,8,Cough,5,7,946,2,3,6,2,0
2,3,8,High Blood Pressure,7,3,835,2,5,5,3,1
6,0,6,Joint Pain,2,0,288,2,4,6,1,2
2,3,0,Anxiety,6,6,424,6,8,3,5,1
4,0,2,Cough,2,7,174,2,9,3,2,1
9,2,2,Skin Rashes,7,7,206,0,5,5,4,1
9,2,7,Skin Rashes,7,4,171,3,1,4,2,0
4,3,6,Joint Pain,6,3,555,6,0,1,0,0
0,5,6,Indigestion,0,6,388,6,4,4,1,1
2,5,0,Inflammation,3,7,165,5,0,0,1,2
5,3,8,Fatigue,0,2,500,0,4,4,0,0
0,3,0,Headache,5,2,517,2,9,1,6,0
7,1,3,Skin Rashes,6,3,883,5,2,1,1,1
9,3,1,Cough,0,4,786,5,0,3,4,0
6,0,0,High Blood Pressure,2,4,552,6,3,4,3,0
9,3,2,Cough,0,7,187,6,5,6,3,2
6,3,3,Stress,1,6,977,2,2,6,2,0
0,0,4,High Blood Pressure,1,7,933,6,4,5,6,0
6,4,2,High Blood Pressure,0,5,472,0,6,0,3,2
3,3,4,Cough,0,4,489,6,3,1,4,0
4,5,3,Stress,6,0,833,2,4,1,5,0
8,4,3,Headache,4,6,600,6,9,0,6,2
9,0,8,Fatigue,8,1,317,5,3,1,3,0
3,0,6,Fever,8,2,546,2,5,0,0,2
0,2,6,Skin Rashes,0,1,843,2,5,1,0,2
5,5,1,High Blood Pressure,8,7,575,4,5,0,6,1
9,4,3,Indigestion,6,2,413,4,4,4,3,2
3,5,0,Fever,6,1,376,0,3,2,4,1
0,5,7,Headache,5,2,537,5,1,1,1,2
6,5,3,Anxiety,2,6,973,4,1,1,6,1
7,3,8,Indigestion,0,0,697,3,3,5,6,0
0,2,4,Fever,5,6,698,0,4,3,6,2
0,3,8,Stress,1,4,632,5,7,4,5,2
9,5,5,Anxiety,7,7,697,3,7,1,0,2
7,3,6,Indigestion,4,2,494,1,5,4,6,1
8,4,4,Anxiety,7,5,133,5,4,4,5,1
1,0,2,Cough,2,4,445,4,7,2,4,2
9,0,1,Cough,0,5,796,0,4,6,0,1
9,1,2,Inflammation,4,5,632,3,2,0,3,1
1,5,8,Breathing Difficulty,1,3,147,1,5,6,3,1
7,0,1,High Blood Pressure,5,0,594,2,8,6,0,1
6,3,0,Joint Pain,6,4,360,1,4,3,4,1
6,3,6,Headache,0,4,348,1,7,4,5,0
6,4,6,Headache,7,4,974,5,2,6,0,1
0,4,8,Fever,8,2,912,1,0,1,6,1
1,0,1,Stress,5,7,861,6,6,1,4,0
4,1,3,Stress,1,7,249,1,3,3,1,2
1,1,7,Cough,1,7,636,4,4,2,3,1
2,2,0,Cough,8,3,704,2,9,6,5,2
4,2,6,Stress,4,0,370,1,6,5,3,1
2,2,0,Anxiety,5,5,836,6,3,3,2,1
3,3,4,Anxiety,6,3,541,0,5,5,4,0
2,2,3,Breathing Difficulty,4,4,211,3,4,5,4,1
0,5,2,Inflammation,5,7,666,2,4,5,2,0
3,2,7,Breathing Difficulty,3,2,830,5,6,4,2,0
4,1,8,Cough,0,1,218,0,0,4,0,0
1,3,5,High Blood Pressure,0,5,553,0,8,6,3,2
7,4,4,Anxiety,8,4,108,2,8,4,1,0
6,0,1,Cough,3,7,942,0,3,2,4,1
4,4,8,Anxiety,0,3,893,1,9,2,0,0
5,4,0,Skin Rashes,1,3,429,3,5,0,1,1
3,1,0,High Blood Pressure,6,7,230,1,7,4,5,0
9,5,4,Stress,8,5,785,4,8,0,5,2
6,0,4,Inflammation,8,4,174,4,2,5,2,0
4,1,4,Headache,7,6,317,5,4,6,2,1
7,1,4,Stress,2,1,189,6,1,3,5,0
7,2,3,Breathing Difficulty,4,1,798,0,2,1,2,0
6,0,2,Indigestion,3,4,966,1,2,1,3,1
8,1,5,Indigestion,4,5,742,2,7,6,6,2
7,2,0,Stress,8,5,304,5,8,0,2,1
8,3,0,Indigestion,6,3,991,0,1,6,3,0
8,5,0,Skin Rashes,7,1,108,0,3,6,2,2
5,4,8,Fatigue,8,2,658,6,0,2,2,0
8,1,1,Stress,1,0,177,1,0,4,5,1
8,0,5,Indigestion,2,3,672,0,1,5,1,0
2,2,1,High Blood Pressure,7,7,810,4,6,1,0,0
2,2,2,Skin Rashes,7,7,642,5,4,6,3,2
0,3,3,Fever,6,5,229,1,4,2,0,0
9,5,1,Fever,6,3,493,1,2,1,1,1
9,4,2,Anxiety,6,4,136,5,9,0,0,0
7,3,1,Fatigue,7,1,537,5,8,0,4,0
5,0,0,Fatigue,8,4,178,1,8,5,6,1
9,4,1,Joint Pain,8,6,158,6,6,4,5,1
8,5,0,Stress,0,5,263,5,4,3,0,0
2,1,3,Stress,0,0,630,1,0,0,0,1
4,4,7,Skin Rashes,0,2,698,1,5,1,3,0
4,0,7,Headache,4,6,908,3,2,6,4,1
1,5,4,Anxiety,5,0,883,3,3,2,4,1
7,1,0,Cough,6,4,696,3,2,6,1,2
8,2,6,Fatigue,8,6,289,2,8,6,0,2
2,5,0,Indigestion,1,5,364,6,2,2,2,1
3,1,4,Stress,2,1,685,5,2,3,5,0
8,1,2,Fatigue,1,0,671,2,0,6,3,1
3,2,4,Cough,6,0,750,2,5,6,5,1
9,4,2,Skin Rashes,1,3,881,5,0,1,6,0
1,2,6,Joint Pain,6,0,719,1,7,1,3,2
0,5,3,Joint Pain,5,0,484,4,0,1,2,0
1,4,3,Indigestion,1,1,296,1,8,0,6,0
8,3,7,Cough,7,5,325,0,2,3,5,0
9,3,7,Indigestion,4,3,308,5,1,5,5,2
2,0,5,Breathing Difficulty,8,7,716,5,8,1,3,0
0,3,3,Indigestion,1,2,465,3,6,1,4,1
2,5,5,Stress,5,5,458,6,7,4,4,2
0,4,3,Cough,6,5,823,4,6,1,5,0
0,4,4,Skin Rashes,2,2,519,1,6,6,3,0
5,1,3,Joint Pain,0,2,621,1,9,5,1,2
2,4,7,Inflammation,3,1,984,3,5,5,6,0
4,3,1,Joint Pain,1,2,986,3,3,4,5,1
4,0,5,Anxiety,3,3,557,5,3,6,1,2
9,0,0,High Blood Pressure,1,4,470,0,0,2,3,2
4,0,2,Indigestion,5,3,441,3,8,2,6,2
6,5,4,Breathing Difficulty,1,0,233,3,2,1,5,1
4,4,1,Stress,2,7,309,3,7,3,5,1
8,4,2,High Blood Pressure,7,6,817,0,0,6,1,1
1,3,0,Headache,5,3,573,1,1,4,6,0
1,5,3,Fever,8,5,518,1,0,4,5,1
7,1,8,High Blood Pressure,4,5,214,1,6,4,1,2
7,0,5,Cough,7,4,951,3,1,4,4,1
3,1,7,High Blood Pressure,6,5,360,4,8,4,5,1
8,4,0,High Blood Pressure,7,5,209,3,3,2,5,2
6,4,1,Stress,6,7,714,3,2,5,4,1
4,1,0,Anxiety,3,3,387,4,1,3,3,0
1,4,0,Skin Rashes,1,2,948,2,2,4,3,2
2,4,4,Cough,3,2,550,5,9,1,5,1
6,1,4,Stress,8,4,267,0,1,4,5,2
4,5,5,High Blood Pressure,2,5,904,6,4,3,4,1
7,0,5,Indigestion,3,3,421,3,9,3,0,0
1,5,6,Fever,4,7,161,5,0,3,3,0
0,5,5,Fatigue,4,0,945,4,3,6,2,1
6,2,6,Headache,7,2,622,2,7,4,0,1
4,3,6,Indigestion,1,2,160,6,4,3,5,1
9,4,1,Headache,1,5,159,4,6,0,1,2
2,4,1,High Blood Pressure,3,4,988,6,0,1,3,0
2,4,8,Fever,1,5,666,5,3,3,6,2
1,4,8,Joint Pain,1,6,276,2,8,2,4,1
4,0,3,Inflammation,8,3,948,3,6,3,0,0
2,0,6,Fever,8,7,374,3,4,4,5,2
1,5,5,High Blood Pressure,5,6,170,4,1,3,3,2
0,5,0,Fatigue,7,1,980,0,8,2,2,1
9,1,0,Indigestion,8,2,528,2,2,5,2,0
4,3,3,Cough,0,0,224,6,0,5,1,0
8,2,7,Anxiety,0,3,821,6,4,5,3,1
5,0,1,Fever,0,1,217,2,9,5,6,2
0,0,7,Stress,1,7,601,0,7,1,4,2
0,4,2,Inflammation,1,4,868,3,3,2,0,2
7,4,3,Inflammation,4,7,721,1,2,2,4,1
2,5,7,Stress,1,0,536,6,5,2,2,1
1,3,0,Headache,3,0,808,1,5,2,3,2
3,3,5,Cough,2,3,100,2,4,5,4,0
2,2,1,Fever,6,7,677,6,1,3,3,0
8,4,0,High Blood Pressure,4,4,245,5,6,5,3,2
7,3,1,Anxiety,3,5,365,0,4,6,3,1
4,2,6,Inflammation,8,6,915,4,9,6,6,0
5,1,3,Fever,7,3,969,3,4,0,1,0
2,5,7,Fever,3,3,520,5,9,2,4,0
6,0,4,Joint Pain,3,7,146,5,2,5,4,2
9,1,4,Stress,4,0,764,1,7,1,3,2
2,0,8,Indigestion,4,2,631,4,7,5,0,2
8,4,5,Breathing Difficulty,3,1,412,2,0,4,2,0
5,1,4,Cough,3,0,358,5,6,6,0,1
6,3,6,Cough,3,0,110,4,2,5,3,2
7,1,6,Breathing Difficulty,3,2,347,3,4,3,1,0
3,4,2,Fever,6,7,458,3,2,1,1,1
6,5,3,Fever,6,5,304,2,9,5,2,2
5,2,0,Stress,3,0,196,1,6,0,0,2
2,2,3,Stress,7,0,749,6,2,2,1,0
8,5,0,High Blood Pressure,1,4,344,4,1,0,5,1
0,4,2,Skin Rashes,1,7,123,6,7,3,2,1
3,0,4,Headache,6,4,879,4,4,5,6,1
2,4,4,Anxiety,6,0,625,1,4,5,6,1
6,5,2,Anxiety,6,5,814,1,3,5,3,2
6,2,8,Breathing Difficulty,2,2,475,3,0,4,6,2
3,5,1,Headache,4,4,106,0,1,3,0,0
6,5,8,High Blood Pressure,7,0,832,6,3,5,4,1
8,1,4,Skin Rashes,5,4,794,4,3,1,0,1
8,3,7,Indigestion,2,7,824,3,8,6,1,0
6,4,5,Joint Pain,5,2,714,6,1,0,4,2
7,1,2,Stress,1,5,449,0,1,6,4,0
3,3,0,High Blood Pressure,8,0,379,4,4,6,1,2
9,5,7,Joint Pain,4,3,780,2,7,3,6,1
1,4,7,Indigestion,7,3,290,6,0,3,3,1
2,5,1,Fatigue,3,7,638,1,4,4,2,0
7,2,7,Cough,2,7,460,2,4,6,1,0
0,0,6,Cough,4,4,859,5,0,1,5,0
5,1,6,Inflammation,3,4,632,0,6,4,1,2
7,1,2,Fatigue,7,7,693,6,8,2,0,2
4,0,2,Cough,1,6,243,1,5,4,6,2
3,2,5,Anxiety,3,2,190,6,2,1,2,1
5,3,5,Inflammation,6,6,711,4,5,0,3,1
8,3,3,High Blood Pressure,8,0,340,1,8,0,6,0
6,4,7,Stress,6,5,421,4,1,3,4,0
3,0,0,Fatigue,7,3,219,1,4,4,4,2
9,1,5,Skin Rashes,0,3,614,2,6,5,6,1
8,0,5,Breathing Difficulty,2,0,836,3,5,0,4,2
4,5,6,Fatigue,7,3,986,2,0,6,5,0
3,0,5,Headache,6,0,654,3,8,6,3,2
1,0,4,Joint Pain,8,1,930,5,7,1,5,2
1,4,6,Fatigue,2,6,467,4,4,3,1,2
3,0,2,Inflammation,5,6,732,2,5,6,6,2
6,3,3,Cough,7,0,678,1,2,0,4,1
1,2,2,Cough,2,0,428,6,7,3,1,2
3,4,2,Breathing Difficulty,0,7,438,0,1,4,6,1
3,4,8,Breathing Difficulty,1,4,156,5,7,3,0,1
5,3,8,Fever,2,6,844,6,8,5,5,0
4,2,5,Breathing Difficulty,5,6,158,0,1,2,0,0
9,5,0,Breathing Difficulty,6,6,289,4,5,4,4,2
1,4,1,Joint Pain,8,4,521,0,5,1,4,1
7,1,2,Headache,0,4,207,3,2,3,4,1
5,2,0,Indigestion,7,0,763,2,2,5,3,0
5,5,6,Breathing Difficulty,5,2,344,6,9,5,6,0
7,5,3,Breathing Difficulty,5,5,980,6,8,5,4,2
1,2,6,Anxiety,1,3,464,0,1,2,5,1
2,2,7,Stress,3,2,677,2,2,6,6,2
0,0,2,Cough,2,1,636,4,8,5,4,1
5,2,6,Fever,2,5,379,0,9,0,3,1
1,3,0,Breathing Difficulty,6,5,266,3,6,2,4,1
2,2,7,Skin Rashes,5,0,482,4,9,1,1,1
5,0,3,Joint Pain,5,0,476,6,2,0,5,0
7,5,0,Anxiety,2,3,162,3,0,1,1,0
8,1,6,Headache,2,1,116,5,1,1,1,1
4,1,1,Anxiety,4,7,227,0,1,2,0,0
7,1,4,Fatigue,7,7,450,4,0,1,6,1
2,1,4,High Blood Pressure,3,1,501,1,9,4,6,0
2,2,7,High Blood Pressure,2,2,863,1,9,5,6,2
0,1,5,Skin Rashes,3,4,379,1,7,5,2,0
2,0,3,Anxiety,3,1,470,5,2,4,6,0
7,1,4,Inflammation,1,5,810,3,0,6,3,2
9,0,0,Anxiety,1,2,366,4,1,5,3,2
3,4,1,Joint Pain,1,6,666,5,4,6,1,2
0,4,5,Skin Rashes,4,3,751,5,3,0,2,2
3,5,3,Joint Pain,5,3,276,0,3,4,1,0
2,3,5,Skin Rashes,5,7,316,2,2,0,4,1
5,2,5,Headache,3,1,451,2,3,6,2,0
2,3,3,Breathing Difficulty,5,0,511,3,5,1,4,1
3,5,1,Joint Pain,7,4,847,5,3,6,1,1
9,0,8,Breathing Difficulty,5,3,545,2,3,4,1,0
8,2,0,Cough,2,7,625,0,4,1,4,1
2,1,2,Inflammation,4,1,191,0,3,6,0,0
7,2,5,Fatigue,0,1,953,4,1,4,4,0
4,3,0,Breathing Difficulty,0,5,167,0,5,0,0,0
9,3,5,High Blood Pressure,3,3,499,1,9,2,2,1
7,4,4,Cough,8,0,889,2,7,5,3,1
5,1,5,Stress,8,6,199,6,1,5,3,1
9,1,4,Fatigue,4,4,860,5,7,3,0,1
5,2,3,Fatigue,1,0,724,5,0,0,6,1
5,1,0,Joint Pain,4,2,539,3,1,6,6,1
4,0,3,Fever,5,7,162,6,9,6,1,2
2,0,5,Anxiety,7,6,376,5,0,2,0,0
3,5,5,Breathing Difficulty,4,4,403,2,6,0,1,0
1,0,1,Fever,3,3,324,2,8,2,2,2
4,3,0,Anxiety,8,2,228,2,6,4,1,1
1,3,6,Anxiety,8,4,875,5,5,0,0,2
0,5,6,High Blood Pressure,5,5,684,5,9,2,0,2
4,0,1,Fever,0,4,423,1,5,4,3,1
0,4,4,Headache,2,1,173,0,5,6,1,2
7,4,3,Fatigue,6,2,724,1,3,0,5,0
8,1,1,Fatigue,4,7,167,4,6,5,3,0
5,5,6,Anxiety,8,0,503,5,8,0,6,0
1,4,8,Fever,8,2,148,6,7,3,3,0
5,2,6,Stress,6,6,660,6,5,3,1,1
3,3,7,Fever,2,6,217,0,9,5,5,2
2,2,8,Anxiety,8,5,570,1,8,6,4,1
4,5,4,Cough,2,4,484,4,9,4,2,0
8,0,3,Anxiety,7,7,663,1,1,0,6,1
6,3,1,High Blood Pressure,4,5,886,6,3,5,5,2
2,0,1,Breathing Difficulty,2,0,908,6,1,2,5,1
8,3,3,Indigestion,2,6,111,1,5,5,0,2
3,0,3,Anxiety,7,4,969,1,9,5,3,1
8,3,8,Fatigue,3,6,222,5,4,0,6,0
4,1,2,High Blood Pressure,5,6,763,3,2,6,3,1
4,2,3,Breathing Difficulty,8,0,986,6,1,4,0,1
8,4,4,Breathing Difficulty,6,6,249,6,2,2,3,0
5,1,3,Cough,4,6,556,4,7,6,1,1
2,2,6,Headache,5,1,276,1,2,3,4,0
6,1,2,Headache,4,4,403,1,0,2,6,2
9,3,2,Joint Pain,7,0,205,1,3,1,2,1
1,5,7,Fever,2,3,302,2,3,0,3,1
8,0,5,Fever,0,7,996,6,4,1,1,2
8,5,8,High Blood Pressure,4,6,427,6,3,1,0,1
1,0,5,Anxiety,4,2,528,1,2,3,2,1
7,0,4,Cough,5,4,985,3,1,0,4,0
1,3,8,Cough,2,4,964,1,9,4,1,0
2,1,4,Headache,6,1,372,0,6,0,3,1
5,0,6,High Blood Pressure,3,0,138,6,9,4,2,2
0,5,0,Fatigue,1,3,690,0,7,3,2,1
3,3,1,Cough,7,2,136,1,0,3,3,1
9,0,4,Stress,2,1,151,0,1,0,6,1
9,2,2,Joint Pain,4,3,213,2,0,5,0,0
2,4,6,Indigestion,5,5,643,1,7,0,4,0
8,0,7,Stress,0,1,797,4,5,5,0,2
1,3,2,Stress,2,4,999,0,5,3,0,2
9,2,6,Indigestion,4,1,557,5,1,5,2,1
6,2,8,Skin Rashes,0,3,482,4,7,6,0,1
5,0,4,Fatigue,7,2,206,1,6,3,5,2
3,1,7,Cough,0,1,837,6,8,0,2,0
9,1,5,Skin Rashes,4,4,615,4,1,3,6,0
6,1,4,Joint Pain,4,2,908,2,6,3,4,2
8,0,0,High Blood Pressure,4,6,249,6,5,6,1,2
0,2,6,Skin Rashes,1,1,995,1,2,2,1,2
5,5,5,Breathing Difficulty,7,1,919,0,1,5,1,0
5,1,1,Fever,3,5,731,1,2,6,4,1
7,5,5,Fatigue,5,3,979,4,6,1,0,1
7,0,6,Breathing Difficulty,5,5,384,1,3,6,4,2
3,2,4,Skin Rashes,3,2,751,1,9,1,5,0
6,0,3,Anxiety,2,5,379,3,4,1,5,2
8,2,2,Cough,5,7,388,5,6,6,1,0
0,1,1,Breathing Difficulty,5,1,188,3,9,3,4,2
7,5,3,Cough,0,3,679,6,2,5,1,2
5,1,5,High Blood Pressure,0,4,921,6,5,0,4,0
3,5,7,Stress,4,6,840,5,8,3,4,2
1,2,8,Cough,1,5,206,2,8,5,1,0
8,2,2,Fever,6,2,688,4,2,4,5,1
0,0,2,Joint Pain,6,3,950,1,6,2,1,2
6,0,3,Fatigue,7,6,291,6,6,3,2,0
1,1,1,Fatigue,5,3,533,3,9,5,5,1
2,1,3,Breathing Difficulty,4,6,259,5,9,5,3,1
6,5,2,Inflammation,6,0,179,4,1,3,6,1
4,0,3,Breathing Difficulty,4,4,358,0,4,5,2,0
9,1,6,Fatigue,8,5,172,2,8,3,0,1
8,4,6,Fever,0,1,841,5,2,2,1,2
1,3,2,Fatigue,7,7,189,1,8,5,3,0
4,3,1,Fever,6,0,713,6,7,6,0,0
7,5,5,Anxiety,4,0,575,4,2,2,6,1
0,4,1,Skin Rashes,1,3,495,6,5,0,0,2
6,2,0,Stress,8,6,273,3,3,5,1,2
5,4,8,Anxiety,2,3,838,1,3,6,1,2
0,0,0,Joint Pain,8,0,357,6,8,0,1,1
2,1,0,Fatigue,4,1,333,2,9,5,5,0
9,1,6,Skin Rashes,7,0,483,6,2,3,2,2
4,0,8,Skin Rashes,2,6,598,2,3,4,4,2
6,2,1,Fatigue,3,2,710,6,9,3,6,1
2,5,2,Headache,7,4,747,0,2,6,1,0
5,3,7,Stress,1,1,892,4,9,5,6,1
1,1,0,Inflammation,0,2,919,0,5,6,5,1
0,2,4,High Blood Pressure,4,7,865,0,2,2,6,2
0,3,2,Headache,4,0,986,5,3,2,1,2
5,2,6,Headache,4,1,299,1,9,0,1,0
0,0,5,Anxiety,2,4,911,2,9,4,6,1
4,5,2,Joint Pain,8,3,167,3,4,6,1,2
1,3,4,Fever,2,1,390,6,0,0,4,2
9,0,1,Joint Pain,5,5,966,6,0,3,2,1
4,5,5,Headache,7,1,767,1,8,5,6,1
3,0,5,Breathing Difficulty,8,2,713,1,6,3,1,1
3,1,1,Skin Rashes,5,1,368,1,2,0,5,2
5,5,6,Indigestion,7,1,417,3,9,2,0,0
9,3,8,Anxiety,0,4,404,4,7,5,3,1
8,2,1,Fever,7,2,540,2,6,6,1,2
3,5,1,Joint Pain,4,4,833,4,5,4,5,2
8,2,4,Anxiety,4,6,241,5,1,5,0,1
7,4,0,Fatigue,8,0,681,3,5,3,5,1
1,1,4,Headache,2,3,837,5,6,4,6,1
0,4,7,Joint Pain,0,2,820,3,9,4,3,2
7,0,6,Breathing Difficulty,6,1,204,1,0,2,5,2
7,0,2,Breathing Difficulty,7,6,759,1,7,2,5,2
7,3,3,Stress,8,3,298,5,0,6,0,2
0,3,4,Breathing Difficulty,1,4,670,0,7,4,4,1
3,5,3,Joint Pain,0,7,796,2,2,3,1,1
3,1,6,Inflammation,8,2,204,5,7,3,3,1
8,3,3,Skin Rashes,3,1,249,0,0,1,4,2
9,5,7,Headache,3,4,298,4,3,0,5,2
9,1,2,Fatigue,5,1,900,1,4,0,6,0
3,5,1,Skin Rashes,0,7,969,0,9,5,4,2
9,5,3,Headache,0,0,126,3,7,0,1,0
9,4,8,Indigestion,0,1,822,5,1,0,4,2
5,4,0,Fever,4,2,428,0,0,3,1,2
2,1,1,Joint Pain,0,7,193,0,8,6,6,2
1,5,3,Breathing Difficulty,7,2,335,3,2,3,0,2
0,4,3,Breathing Difficulty,4,1,564,0,9,4,4,2
5,5,3,Stress,6,1,973,0,0,5,5,0
9,3,7,Anxiety,1,0,776,5,0,0,3,0
3,4,6,Indigestion,5,0,490,4,6,4,3,0
6,0,3,Stress,4,1,239,2,1,1,3,1
3,3,3,Cough,0,1,215,4,0,2,2,0
1,4,6,Joint Pain,2,5,303,6,7,6,1,2
2,4,8,Indigestion,6,5,651,4,6,5,2,0
5,1,7,Stress,6,1,804,4,6,0,3,0
8,5,6,Fatigue,2,0,948,5,0,5,3,1
5,4,5,Inflammation,0,1,532,1,0,5,2,0
5,0,6,Anxiety,1,1,848,1,7,3,1,0
3,4,4,Cough,3,5,798,5,3,0,3,0
1,3,4,Anxiety,8,7,415,0,8,1,2,0
3,3,6,Headache,3,7,337,4,4,1,6,0
2,5,5,Headache,7,2,235,0,1,2,0,0
9,0,5,Anxiety,0,1,500,5,4,0,3,1
0,5,3,Cough,6,2,262,5,2,3,2,1
0,0,2,Stress,2,6,936,3,1,1,1,1
9,4,2,Skin Rashes,0,2,407,2,1,6,0,1
6,0,4,Fatigue,5,2,879,2,6,4,0,2
8,2,5,Fatigue,8,1,687,0,6,0,1,1
8,3,0,Fever,3,4,775,4,9,2,4,1
1,3,4,Inflammation,1,5,293,4,3,4,5,0
1,3,2,Fatigue,7,7,474,5,7,2,3,2
0,5,0,Fatigue,5,6,359,4,6,6,3,0
9,1,1,Headache,8,2,410,4,4,6,0,2
6,0,6,Fever,5,6,903,4,3,3,6,2
5,4,7,Headache,4,5,278,6,4,5,4,2
3,3,0,Fatigue,5,2,925,5,9,2,3,1
3,4,3,Stress,4,7,805,0,2,0,0,0
8,2,4,Inflammation,6,6,817,3,3,4,6,0
5,4,7,Cough,8,5,599,3,2,4,5,2
0,5,2,Fatigue,6,6,353,1,1,3,3,2
9,2,7,Breathing Difficulty,6,1,192,4,9,0,6,2
3,1,0,Fatigue,6,0,874,3,5,2,2,1
3,3,0,High Blood Pressure,0,4,366,3,0,6,5,1
2,0,4,High Blood Pressure,4,3,596,1,1,6,4,1
3,5,4,Joint Pain,2,0,520,4,1,6,2,1
0,2,8,Indigestion,7,6,985,4,4,0,5,1
7,0,3,Anxiety,8,5,654,4,7,2,5,2
6,5,0,Anxiety,7,0,684,6,3,5,0,0
0,0,0,Cough,6,0,842,1,8,0,5,0
4,4,3,Skin Rashes,0,4,783,0,8,3,5,2
5,1,5,Joint Pain,7,5,500,4,7,5,5,1
0,2,1,Skin Rashes,7,0,917,0,8,2,2,2
5,4,0,Cough,6,0,310,5,1,0,5,2
5,2,8,Inflammation,1,3,977,6,4,4,0,0
2,5,2,Headache,8,0,973,2,7,3,0,1
9,4,7,High Blood Pressure,0,1,305,5,2,2,5,0
2,5,8,High Blood Pressure,8,7,988,5,8,0,5,1
1,3,3,Skin Rashes,0,4,149,4,7,3,0,1
6,1,7,Fever,0,4,703,3,6,6,5,1
0,3,8,Headache,0,4,942,6,9,1,0,1
9,4,5,Fatigue,1,6,277,2,1,2,5,2
1,4,5,Anxiety,7,3,235,2,8,2,0,0
8,3,3,Stress,0,2,485,1,6,6,5,0
3,4,1,Fever,3,6,508,2,1,1,1,2
4,0,8,Skin Rashes,5,5,924,2,8,3,1,1
8,5,7,Headache,1,0,783,3,7,5,4,0
2,0,0,Skin Rashes,8,1,936,4,1,4,2,1
2,4,4,Anxiety,8,2,221,1,8,3,2,1
8,0,2,Stress,4,1,983,0,9,1,0,1
4,4,7,Anxiety,0,7,953,5,7,6,2,2
0,0,0,Breathing Difficulty,0,6,604,0,9,4,3,1
4,1,5,Inflammation,4,3,160,3,3,2,3,1
7,4,3,Joint Pain,5,2,207,2,4,0,2,1
6,0,7,Fever,7,4,877,6,9,5,5,1
2,0,7,Cough,8,4,940,6,5,5,4,0
6,3,3,Fatigue,3,2,547,2,5,4,5,1
9,2,8,Joint Pain,0,7,259,6,6,1,3,2
3,0,5,Cough,4,3,993,4,1,0,6,2
5,4,5,Cough,3,6,671,3,1,4,2,2
3,1,5,Skin Rashes,4,1,496,1,7,4,0,2
4,0,6,Breathing Difficulty,8,0,756,2,7,0,2,0
8,2,0,Fever,6,4,965,1,7,5,0,0
8,1,3,Fever,3,5,532,3,4,1,4,0
0,0,0,Breathing Difficulty,6,7,786,0,7,1,0,0
4,0,6,Fatigue,7,3,833,2,0,3,1,1
